_id,ltable_ID,rtable_ID,ltable_Title,ltable_Genres_Merged,ltable_Episodes,ltable_Year,ltable_Type,ltable_ProductionHouse_Merged,rtable_Title,rtable_Genres_Merged,rtable_Episodes,rtable_Year,rtable_Type,rtable_ProductionHouse_Merged,gold
45275,3104,1202,Yurumates 3D Plus,ComedySeinenSliceofLife,13,2012-2012,TV,DAXProductionTakeshoboC2CRightGaugeDwangoMusicEntertainment,Yurumates 3D Plus,BasedonaMangaBoardingHouseComedySliceofLife,13,2012,TV,C2C,1
11450,3105,2063,Anmitsu Hime (Princess Anmitsu),ComedyHistoricalShoujo,51,1986-1987,TV,StudioPierrotFujiPacificMusicPublishing,Elf Princess Rane,ActionAdventureComedyFantasyTreasureHunters,2,1995 - 1996,OVA,KSS,0
8468,3107,1504,Huckleberry Finn Monogatari,Adventure,26,1994-1995,TV,Nonefoundaddsome,Genji Monogatari Sennenki,BasedonaNovelDramaFeudalJapanJoseinoitaminARomanceSexualContent,11,2009,TV,TezukaProductions,0
45485,3107,3576,Huckleberry Finn Monogatari,Adventure,26,1994-1995,TV,Nonefoundaddsome,Huckleberry Finn Monogatari,AdventureAmericaBasedonaNovelFamilyFriendlySliceofLife,26,1994 - 1995,TV,,1
45493,3108,5767,Neko Pitcher,ComedyKidsSports,Unknown,2014 -2014 ,TV,Nonefoundaddsome,Neko Pitcher,AnimalProtagonistsBaseballBasedonaMangaComedySports,16+,2014 - ?,TV,AnimalProtagonists,1
45522,3110,1012,Rail Wars!,ActionEcchiPolice,12,2014-2014,TV,LantisPonyCanyonTBSSentaiFilmworksPassione,Rail Wars!,BasedonaLightNovelEcchiHaremNudityTrainsWorkLife,12,2014,TV,Passione,1
45626,3111,3834,Shinseiki Duel Masters Flash,ComedyKids,24,2006-2007,TV,SynergySPG&amp;GEntertainment,Shinseiki Duel Masters Flash,BasedonaMangaCardBattlesFamilyFriendlyShounen,24,2006 - 2007,TV,G&GEntertainment,1
45670,3114,346,Choujin Sentai Baratack,AdventureMechaSci-Fi,31,1977-1978,TV,ToeiAnimation,Choujin Sentai Baratack,,31,1977 - 1978,TV,ToeiAnimation,1
45824,3115,2613,Cluster Edge,ActionFantasyMilitarySci-Fi,25,2005-2006,TV,SunriseBandaiVisualSentaiFilmworks,Cluster Edge,ActionMilitaryOriginalWorkSciFiSuperpowers,25,2005 - 2006,TV,Sunrise,1
46032,3122,2378,The Ultraman,ActionSci-FiShounenSpaceSuperPower,50,1979-1980,TV,ProductionReed,The Ultraman,ActionJapanAnimatorsExhibitionMonstersSciFiShortsSuperpowers,1,2015,Web,StudioKhara,1
16147,3124,2972,B-Densetsu! Battle Bedaman Enkon,AdventureComedyKidsShounen,51,2005-2005,TV,HeewonEntertainmentYomiuriAdvertising,Bakugan Battle Brawlers: Mechtanium Surge,,46,2011 - 2012,TV,TMSEntertainment,0
46215,3125,2838,Getsumen To Heiki Mina,ComedyParodySci-Fi,11,2007-2007,TV,GonzoPonyCanyonStudioTulipSonyMusicEntertainment,Getsumen To Heiki Mina,AliensComedyMagicMagicalGirl,11,2007,TV,GONZO,1
46233,3130,1565,Akikan!,ComedyEcchiFantasyRomance,12,2009-2009,TV,BrainsBaseHalfH.PStudioSentaiFilmworks,Akikan!,BasedonaLightNovelComedyEcchiSeinenSuddenGirlfriendAppearanceSuperpowers,12,2009,TV,Brains-Base,1
46314,3133,3538,DT Eightron,ActionSci-FiShounen,26,1998-1998,TV,SunriseMediaFactory,DT Eightron,SciFi,26,1998,TV,Sunrise,1
46468,3134,2498,Duel Masters Zero,ActionKids,25,2007-2008,TV,ShogakukanMusic&amp;DigitalEntertainment,Duel Masters Zero,BasedonaMangaCardBattlesFamilyFriendlyShounen,25,2007 - 2008,TV,ShogakukanMusic&DigitalEntertainment,1
46507,3136,1751,Himawari!,AdventureComedyMartialArts,13,2006-2006,TV,ArmsTouhoukuShinshaGencoStarchildRecordsMaidenJapanTohokushinshaFilmCorporation,Himawari!,ActionComedyMartialArtsNinjaOriginalWork,13,2006,TV,ARMS,1
46601,3138,1733,Juuou Mujin no Fafnir,FantasyHaremRomanceSchool,12,2015-2015,TV,DiomedeaTBSNipponColumbia,Juuou Mujin no Fafnir,ActionBasedonaLightNovelFantasySchoolLife,12,2015,TV,Diomedea,1
31430,3142,6588,Tantei Team KZ Jiken Note,Mystery,Unknown,2015 -2015,TV,SIGNALMD,Tantei Gakuen Q,BasedonaMangaDetectivesMystery,45,2003 - 2004,TV,StudioPierrot,0
