_id,ltable_ID,rtable_ID,ltable_Title,ltable_Genres_Merged,ltable_Episodes,ltable_Year,ltable_Type,ltable_ProductionHouse_Merged,rtable_Title,rtable_Genres_Merged,rtable_Episodes,rtable_Year,rtable_Type,rtable_ProductionHouse_Merged
77225,1643,9669,Master Keaton,AdventureMystery,24,1998-1999,TV,MadhouseGeneonUniversalEntertainment,Master of Mosquiton OVA,Vampires,6,1996 - 1997,OVA,Zero-GRoom
77269,1235,9670,Oniichan no Koto nanka Zenzen Suki Janain Dakara ne!! Special,ComedyEcchiRomance,1,2011-2011,Special,Zexcs,Toriko x One Piece Collabo Special 2,CrossoverShounen,2,2012,TV Special,ToeiAnimation
77574,2201,9700,Motto! Ojamajo Doremi (More! Useless Witch Doremi),ComedyFantasyMagicShoujo,50,2001-2002,TV,ToeiAnimation,Bothersome Witch Doremi # Movie,MagicMagicalGirlOriginalWork,1,2000,Movie,ToeiAnimation
77803,942,9730,Maria-sama ga Miteru 3rd Specials,Comedy,5,2006-2007,Special,StudioDeenRightStuf,Da Capo Second Season Specials,BasedonanErogeBasedonaVisualNovelComedyOmake,7,2006,DVD Special,Feel
77838,1047,9730,Thermae Romae Specials,ComedyHistoricalSeinen,2,2012-2012,Special,DLE,Da Capo Second Season Specials,BasedonanErogeBasedonaVisualNovelComedyOmake,7,2006,DVD Special,Feel
77890,1606,9730,Shakugan no Shana II (Second) (Shakugan no Shana: Season II),ActionDramaFantasyRomanceSchoolSupernatural,24,2007-2008,TV,J.C.StaffGeneonUniversalEntertainmentFUNimationEntertainmentASCIIMediaWorks,Da Capo Second Season Specials,BasedonanErogeBasedonaVisualNovelComedyOmake,7,2006,DVD Special,Feel
77928,2502,9731,Gamba no Bouken (Adventure of Gamba),AdventureKids,26,1975-1975,TV,TokyoMovieShinsha,The Adventures of the Little Prince,Adventure,39,1978 - 1979,TV,Knack
78362,1050,9762,Mai-HiME Specials (My-Hime Specials),Comedy,27,2005-2010,Special,Sunrise,Princess Resurrection OVA Specials,,3,2010 - 2011,DVD Special,TatsunokoPro.
78522,3019,9763,Sister Princess,ComedyDramaHaremRomanceSliceofLife,26,2001-2001,TV,StarchildRecordsADVFilmsZexcsTVTokyoMusicGANSIS,Princess Resurrection: Kerberotte Specials,,3,2010 - 2011,DVD Special,TatsunokoPro.
78560,998,9764,Shakugan no Shana Specials,ComedyParody,4,2006-2007,Special,J.C.StaffGeneonUniversalEntertainmentFUNimationEntertainment,Genshiken Nidaime Specials,ComedyOtakuCulture,4,2013,DVD Special,ProductionI.G
78742,1036,9780,Shin Tenchi Muyou! Specials,ComedyRomanceSci-FiShounen,6,1997-1997,Special,AICPioneerLDC,Machine-Doll wa Kizutsukanai Specials,,6,2013 - 2014,DVD Special,Lerche
78813,940,9781,Tonari no Seki-kun Specials,ComedySchoolSeinen,2,2014-2014,Special,MediaFactoryShin-EiAnimation,Unbreakable Machine-Doll Specials,,6,2013 - 2014,DVD Special,Lerche
78860,1115,9781,Loveless Specials,ComedyFantasyRomanceShounenAiSupernatural,6,2005-2006,Special,Nonefoundaddsome,Unbreakable Machine-Doll Specials,,6,2013 - 2014,DVD Special,Lerche
78915,963,9782,Bishoujo Senshi Sailor Moon SuperS Special,MagicRomanceShoujo,3,1995-1995,Special,ToeiAnimation,Kikou Shoujo wa Kizutsukanai Specials,,6,2013 - 2014,DVD Special,Lerche
79128,1021,9797,Pokemon Diamond &amp; Pearl Specials,ActionComedyFantasyKids,2,2011-2011,Special,OrientalLightandMagic,Tokimeki Memorial ~Only Love~ Specials,,2,2007,DVD Special,AICA.S.T.A.
79131,1027,9797,Toaru Majutsu no Index Specials,ComedyParody,2,2009-2009,Special,J.C.Staff,Tokimeki Memorial ~Only Love~ Specials,,2,2007,DVD Special,AICA.S.T.A.
79132,1030,9797,Galaxy Angel Z Special,ComedySci-Fi,1,2002-2002,Special,BroccoliBandaiEntertainment,Tokimeki Memorial ~Only Love~ Specials,,2,2007,DVD Special,AICA.S.T.A.
79233,1692,9812,Uchuu Senkan Yamato (Star Blazers: The Quest for Iscandar),ActionAdventureDramaMilitarySci-FiSpace,26,1974-1975,TV,AcademyProductions,Fortune Quest L,AdventureFantasy,26,1997 - 1998,TV,EGFilm
79361,977,9834,High School DxD Specials,ComedyDemonsEcchiHaremRomanceSchool,6,2012-2012,Special,GencoFUNimationEntertainmentLantisTNK,Sabagebu! Specials,BasedonaMangaComedy,6,2014 - 2015,DVD Special,PierrotPlus
79415,1158,9834,Bannou Bunka Neko-Musume Specials,ActionAdventureComedyMechaSci-FiShounen,2,1999-1999,Special,MovicProductionReed,Sabagebu! Specials,BasedonaMangaComedy,6,2014 - 2015,DVD Special,PierrotPlus
79667,1100,9871,Cluster Edge Specials,ActionFantasyMilitarySci-Fi,3,2006-2006,Special,SentaiFilmworks,Naruto Shippuden - Jump Super Anime Tour 2013 Special,Comedy,1,2013,Other,
79693,1199,9871,Aru Tabibito no Nikki Specials,AdventureFantasy,3,2006-2006,Special,Robot,Naruto Shippuden - Jump Super Anime Tour 2013 Special,Comedy,1,2013,Other,
79902,948,9892,Pandora Hearts Specials,Comedy,9,2009-2010,Special,XebecSquareEnixflyingDOG,Bokura wa Minna Kawaisou Specials,BasedonaMangaComedy,14,2014 - 2015,DVD Special,Brains-Base
79912,998,9892,Shakugan no Shana Specials,ComedyParody,4,2006-2007,Special,J.C.StaffGeneonUniversalEntertainmentFUNimationEntertainment,Bokura wa Minna Kawaisou Specials,BasedonaMangaComedy,14,2014 - 2015,DVD Special,Brains-Base
80304,1960,9905,Fate/kaleid liner Prisma☆Illya 2wei!,ActionComedyFantasyMagic,10,2014-2014,TV,LantisSilverLinkDAXProductionSentaiFilmworks,Fate/Kaleid Liner Prisma Illya Specials,FantasyMagicalGirl,5,2013 - 2014,DVD Special,SILVERLINK
80310,2044,9906,Danball Senki W,ActionKidsMecha,58,2012-2013,TV,OrientalLightandMagic,Danball Senki Wars,ActionBasedonaVideoGameMechaSciFiShounen,37,2013,TV,OLM
80573,58,9923,Transformers the Movie (Transformers: The Movie),ActionMecha,1,1986-1986,Movie,ToeiAnimationHasbro,Pretty Cure Max Heart Movie 2: Friends of the Snow-Laden Sky,ActionFamilyFriendlyMagicalGirlShoujo,1,2005,Movie,
80727,257,9943,Chocchan Monogatari,DramaHistoricalSliceofLife,1,1996-1996,Movie,TriangleStaff,Ginga Tetsudou Monogatari,OuterSpaceSciFiTrains,26,2003 - 2004,TV,Planet
80805,2361,9952,Yuusha Tokkyuu Might Gaine,ActionAdventureMechaSci-FiShounen,47,1993-1994,TV,Sunrise,Brave Express Might Gaine,ActionCombiningMechaMechaSciFiTrains,47,1993 - 1994,TV,
80819,2581,9954,Blade of the Immortal,ActionAdventureHistoricalSamuraiSupernatural,13,2008-2008,TV,BeeTrainProductionI.GKodanshaMediaBlasters,The Flowers of Evil,BasedonaMangaBlackmailEmotionalAbusePhysicalAbusePsychologicalSchoolLife,13,2013,TV,Zexcs
80882,2432,9963,CLAMP Gakuen Tanteidan (CLAMP School Detectives),ActionComedyMystery,26,1997-1997,TV,StudioPierrotBandaiVisualBandaiEntertainment,Mikagura Gakuen Kumikyoku,ActionBasedonaLightNovelComedyFantasySchoolClubSchoolLifeSuperpowers,12,2015,TV,Dogakobo
81099,487,9995,Mobile Suit Gundam 00 Special Edition,ActionDramaMechaMilitarySci-Fi,3,2009-2010,OVA,SunriseSotsuAgencyAsatsuDKMainichiBroadcasting,Mobile Suit SD Gundam's Counterattack,ComedyMechaMusicParodyRomanceSchoolLife,1,1989,OVA,
81231,1204,10013,Bakusou Kyoudai Let&#039;s &amp; Go Special,AdventureCarsShounenSports,1,1996-1996,Special,ProductionI.GXebec,Pokemon: Diamond and Pearl Special,FamilyFriendlyFantasyShounen,1,2011,TV Special,OLM
