_id,ltable_ID,rtable_ID,ltable_Title,ltable_Genres_Merged,ltable_Episodes,ltable_Year,ltable_Type,ltable_ProductionHouse_Merged,rtable_Title,rtable_Genres_Merged,rtable_Episodes,rtable_Year,rtable_Type,rtable_ProductionHouse_Merged
53349,1973,9781,Machine-Doll wa Kizutsukanai (Unbreakable Machine-Doll),ActionEcchiFantasySchoolSeinen,12,2013-2013,TV,GencoFUNimationEntertainmentMediaFactoryAT-XLercheShowgate,Unbreakable Machine-Doll Specials,,6,2013 - 2014,DVD Special,Lerche
53357,903,9782,Hidamari Sketch x ☆☆☆ Specials,ComedySchoolSliceofLife,2,2010-2010,Special,ShaftLantis,Kikou Shoujo wa Kizutsukanai Specials,,6,2013 - 2014,DVD Special,Lerche
53519,934,9797,Ie Naki Ko Remi Specials,AdventureDrama,3,1997-1997,Special,NipponAnimation,Tokimeki Memorial ~Only Love~ Specials,,2,2007,DVD Special,AICA.S.T.A.
53597,2434,9802,Gyouten Ningen Batsealer (Captain Fatz and the Seamorphs),ActionAdventureFantasyMagic,52,2001-2002,TV,GroupTAC,Captain Tsubasa: Ayaushi! Zen Nihon Jr.,,1,1985,Movie,
53750,1179,9834,Etotama Specials,ActionComedyFantasy,6,2015-2015,Special,ShirogumiEncourageFilms,Sabagebu! Specials,BasedonaMangaComedy,6,2014 - 2015,DVD Special,PierrotPlus
53757,1226,9834,Comic Party Specials,ComedyDrama,4,2003-2003,Special,OrientalLightandMagicKSS,Sabagebu! Specials,BasedonaMangaComedy,6,2014 - 2015,DVD Special,PierrotPlus
53773,2574,9840,Silent Mobius,ActionComedyDramaFantasyHorrorMagicRomanceSci-Fi,26,1998-1998,TV,RadixBandaiEntertainment,Silent Mobius: The Motion Picture,BasedonaMangaPolicePost-apocalypticSciFiSuperpowers,1,1991,Movie,AIC
53800,2785,9843,Ai Tenshi Densetsu Wedding Peach (Wedding Peach),AdventureComedyMagicRomanceShoujo,51,1995-1996,TV,OrientalLightandMagicKSSADVFilmsNASStudioJack,Densetsu no Yuusha Da Garn,ActionCombiningMechaMechaSciFiShounen,46,1992 - 1993,TV,Sunrise
53807,647,9846,3x3 Eyes Seima Densetsu (3x3 Eyes: Legend of the Divine Demon),ActionAdventureDemonsFantasyHorrorRomance,3,1995-1996,OVA,BandaiVisualKodanshaStudioJunio,Legend of the Forest,AnimalProtagonistsEnvironmentalShorts,1,1988,Movie,TezukaProductions
53875,833,9871,Otogi Story Tenshi no Shippo Specials (Angel Tales),ComedyFantasyMagicRomance,2,2002-2002,OVA,Nonefoundaddsome,Naruto Shippuden - Jump Super Anime Tour 2013 Special,Comedy,1,2013,Other,
53895,2092,9874,Kakumeiki Valvrave (Valvrave the Liberator),ActionMechaSpace,12,2013-2013,TV,SunriseAniplexDentsuMainichiBroadcastingMovicBandaiAniplexofAmericaBandaiNamcoGames,Kite Liberator,ActionAssassinsExplicitViolenceOriginalWorkPantyShots,1,2008,OVA,ARMS
53914,2655,9875,Idol Densetsu Eriko,Music,51,1989-1990,TV,ProductionReedYoumexBigWest,Baribari Densetsu,Racing,1,1987,Movie,StudioPierrot
54083,1072,9900,Dragon Ball Specials,ComedyFantasyShounenSuperPower,2,1988-1988,Special,ToeiAnimation,Aru Tabibito no Nikki Specials,AbstractAdventureFantasyOriginalWork,3,2006,DVD Special,Robot
54093,1109,9900,Fushigi no Umi no Nadia Specials,AdventureSci-Fi,10,2003-2003,Special,Gainax,Aru Tabibito no Nikki Specials,AbstractAdventureFantasyOriginalWork,3,2006,DVD Special,Robot
54144,551,9902,Slayers Special (Slayers: The Book of Spells),AdventureComedyFantasyMagicShounenSupernatural,3,1996-1997,OVA,J.C.StaffADVFilmsKadokawaShotenMarubeni,Diary of Tortov Roddle Specials,AbstractAdventureFantasyOriginalWork,3,2006,DVD Special,Robot
54188,991,9905,Sabagebu! Specials,ActionComedyMilitaryShoujo,6,2014-2015,Special,LantisPierrotPlus,Fate/Kaleid Liner Prisma Illya Specials,FantasyMagicalGirl,5,2013 - 2014,DVD Special,SILVERLINK
54198,1027,9905,Toaru Majutsu no Index Specials,ComedyParody,2,2009-2009,Special,J.C.Staff,Fate/Kaleid Liner Prisma Illya Specials,FantasyMagicalGirl,5,2013 - 2014,DVD Special,SILVERLINK
54205,1066,9905,Shirobako Specials,AdventureComedy,2,2015-2015,Special,P.A.WorksWarnerBros.,Fate/Kaleid Liner Prisma Illya Specials,FantasyMagicalGirl,5,2013 - 2014,DVD Special,SILVERLINK
54296,1023,9916,Fantastic Children Special,SliceofLife,1,2005-2005,Special,NipponAnimation,UFO Ultramaiden Valkyrie Special: Bridal Training,AliensComedy,2,2003,OVA,TNK
54393,1027,9921,Toaru Majutsu no Index Specials,ComedyParody,2,2009-2009,Special,J.C.Staff,Wagaya no Oinari-sama Specials,,12,2008 - 2009,DVD Special,Zexcs
54482,2506,9933,Sakura Taisen (Sakura Wars),AdventureMechaSci-FiShounen,25,2000-2000,TV,MadhouseADVFilmsSegaSentaiFilmworks,Sakura Wars OVA 2,,6,1999,OVA,MADHOUSE
54522,1829,9943,Gokinjo Monogatari (Neighborhood Stories),ComedyDramaRomanceSliceofLife,50,1995-1996,TV,ToeiAnimation,Ginga Tetsudou Monogatari,OuterSpaceSciFiTrains,26,2003 - 2004,TV,Planet
54525,1940,9943,Ai no Wakakusa Monogatari (Tales of Little Women),DramaHistoricalSliceofLife,48,1987-1987,TV,NipponAnimationSabanEntertainment,Ginga Tetsudou Monogatari,OuterSpaceSciFiTrains,26,2003 - 2004,TV,Planet
54718,647,9989,3x3 Eyes Seima Densetsu (3x3 Eyes: Legend of the Divine Demon),ActionAdventureDemonsFantasyHorrorRomance,3,1995-1996,OVA,BandaiVisualKodanshaStudioJunio,"Legend of Zorro, The",Adventure,52,1996 - 1997,TV,MushiPro
