_id,ltable_ID,rtable_ID,ltable_Title,ltable_Genres_Merged,ltable_Episodes,ltable_Year,ltable_Type,ltable_ProductionHouse_Merged,rtable_Title,rtable_Genres_Merged,rtable_Episodes,rtable_Year,rtable_Type,rtable_ProductionHouse_Merged
78701,903,9780,Hidamari Sketch x ☆☆☆ Specials,ComedySchoolSliceofLife,2,2010-2010,Special,ShaftLantis,Machine-Doll wa Kizutsukanai Specials,,6,2013 - 2014,DVD Special,Lerche
78785,1199,9780,Aru Tabibito no Nikki Specials,AdventureFantasy,3,2006-2006,Special,Robot,Machine-Doll wa Kizutsukanai Specials,,6,2013 - 2014,DVD Special,Lerche
78878,1179,9781,Etotama Specials,ActionComedyFantasy,6,2015-2015,Special,ShirogumiEncourageFilms,Unbreakable Machine-Doll Specials,,6,2013 - 2014,DVD Special,Lerche
78917,968,9782,Seikai no Monshou Special,ActionMilitaryRomanceSci-FiSpace,1,2000-2000,Special,SunriseBandaiVisualWOWOWBeSTACK,Kikou Shoujo wa Kizutsukanai Specials,,6,2013 - 2014,DVD Special,Lerche
79005,2869,9785,Massugu ni Ikou.,ComedyJoseiRomanceSliceofLife,4,2003-2003,TV,YumetaCompany,Massugu ni Ikou (2004),AnimalProtagonistsComedySliceofLife,5,2004,OVA,Yumeta
79132,1030,9797,Galaxy Angel Z Special,ComedySci-Fi,1,2002-2002,Special,BroccoliBandaiEntertainment,Tokimeki Memorial ~Only Love~ Specials,,2,2007,DVD Special,AICA.S.T.A.
79194,2451,9801,Manga Sarutobi Sasuke (Ninja the Wonder Boy),AdventureComedyHistoricalSupernatural,24,1979-1980,TV,KnackProductions,Spirit of Wonder: Miss China's Ring,Science,1,1992,Movie,Asiadou
79274,784,9823,Dirty Pair Flash 3,ActionAdventureComedyEcchiPoliceSci-Fi,5,1995-1996,OVA,SunriseVAPADVFilmsRightStuf,Dirty Pair Flash,ActionComedySciFi,16,1994 - 1996,OVA,Sunrise
79480,1570,9843,Densetsu no Yuusha no Densetsu (The Legend of the Legendary Heroes),ActionAdventureFantasyMagicShounen,24,2010-2010,TV,FUNimationEntertainmentLantisMediaFactoryZexcsKadokawaContentsGate,Densetsu no Yuusha Da Garn,ActionCombiningMechaMechaSciFiShounen,46,1992 - 1993,TV,Sunrise
79521,2522,9847,Shin Koihime†Musou,ComedyEcchiFantasyHistorical,12,2009-2009,TV,MarvelousEntertainmentDogaKoboSentaiFilmworks,Koihime Musou OVA,ComedyEcchiSchoolLife,1,2009,OVA,Dogakobo
79896,929,9892,Cardcaptor Sakura Specials,Comedy,3,1998-1999,Special,NHKEnterprises,Bokura wa Minna Kawaisou Specials,BasedonaMangaComedy,14,2014 - 2015,DVD Special,Brains-Base
80078,1178,9900,Teekyuu 4 Specials,ComedySchoolShounenSports,2,2015-2015,Special,DAXProductionEarthStarEntertainmentMillepensee,Aru Tabibito no Nikki Specials,AbstractAdventureFantasyOriginalWork,3,2006,DVD Special,Robot
80193,1225,9902,To Heart 2 Special,DramaRomanceSchool,1,2005-2005,Special,OrientalLightandMagic,Diary of Tortov Roddle Specials,AbstractAdventureFantasyOriginalWork,3,2006,DVD Special,Robot
80228,957,9905,Black Jack Specials,Drama,4,2003-2004,Special,TezukaProductions,Fate/Kaleid Liner Prisma Illya Specials,FantasyMagicalGirl,5,2013 - 2014,DVD Special,SILVERLINK
80795,3092,9950,Nangoku Shounen Papuwa-kun,AdventureComedyShounen,42,1992-1993,TV,NipponAnimationTVAsahi,Kindaichi Shounen no Jikenbo Returns,BasedonaMangaMystery,25,2014,TV,ToeiAnimation
81063,2035,9985,Inou-Battle wa Nichijou-kei no Naka de,ComedyRomanceSchoolSliceofLifeSupernatural,12,2014-2014,TV,TVTokyoHalfH.PStudioTriggerDIVEIIEntertainment,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,FantasyReverseHaremRomance,1,2007,TV Special,Yumeta
81165,936,10009,Junjou Romantica Special,ComedyRomanceShounenAi,1,2008-2008,Special,StudioDeen,Jewelpet Tinkle Special,,1,2013,DVD Special,StudioComet
81189,704,10013,Zettai Karen Children Gentei Kaikin!! OVA Chou Sakidori Special!!,ActionComedyShounenSupernatural,1,2010-2010,OVA,SynergySP,Pokemon: Diamond and Pearl Special,FamilyFriendlyFantasyShounen,1,2011,TV Special,OLM
